LapNumber,Driver,year,gp,avg_rpm,avg_throttle,avg_speed,avg_gear,avg_drs,avg_ers_mode,SpeedI1,SpeedI2,SpeedFL,Team,Stint,Compound,TrackStatus,LapTime,sample_count,avg_rpm_std,avg_throttle_std,avg_speed_std,power_estimate,speed_per_rpm,drs_speed_factor,energy_intensity,speed_per_gear,speed_variance,avg_sector_speed,rpm_throttle_interaction,rpm_squared,throttle_squared,speed_throttle_interaction,gear_rpm_interaction,ers_throttle_interaction,drs_speed_interaction,speed_to_rpm_ratio,speed_to_throttle_ratio,speed_to_gear_ratio,rpm_to_gear_ratio,ers_to_rpm_ratio,avg_rpm_pow2,avg_throttle_pow2,avg_speed_pow2,rpm_zone_low,rpm_zone_medium,rpm_zone_high,rpm_zone_very_high,throttle_zone_low,throttle_zone_medium,throttle_zone_high,throttle_zone_full,speed_zone_slow,speed_zone_medium,speed_zone_fast,speed_zone_very_fast,speed_trap_std,speed_trap_range,speed_trap_cv,speed_gain,overall_variability,avg_rpm_lag1,avg_rpm_lag2,avg_rpm_lag3,avg_rpm_rolling_mean_3,avg_rpm_rolling_std_3,avg_throttle_lag1,avg_throttle_lag2,avg_throttle_lag3,avg_throttle_rolling_mean_3,avg_throttle_rolling_std_3,avg_speed_lag1,avg_speed_lag2,avg_speed_lag3,avg_speed_rolling_mean_3,avg_speed_rolling_std_3,circuit_bahrain,circuit_barcelona,circuit_montreal,circuit_singapore,circuit_suzuka,is_power_circuit,stint_number,tire_HARD,tire_INTERMEDIATE,tire_MEDIUM,tire_SOFT,tire_WET,fuel_burn_proxy
3.0,RUS,2022,barcelona,-0.7279137014777511,-0.5684376311504077,-0.7471662360851408,-0.5487704236008075,0.36947227994482446,0.0,0.3,-0.55,-0.6363636363636364,Mercedes,1.0,SOFT,1,0 days 00:01:27.900000,14,142.48735485828075,2.2606697411216596,3.05770510194432,-0.6010299921455826,-0.7589199205111239,0.3631141046401727,0.0,-0.6319833701979658,-1.0460788109731056,-0.424242424242426,585186.5152171815,97458656.01935163,3513.728503746576,11144.790350660403,48144.14731361106,0.0,74.09402810225276,0.019042922656370215,3.119164311234702,31.99250634792132,1679.8506489352003,0.0,97458656.01935163,3513.728503746576,35348.875653806484,False,True,False,False,False,False,True,False,False,True,False,False,6.658328118479393,12.0,0.025478296371732375,12.0,38.616014454956535,9967.6470929488,9992.710219593824,9860.41862657357,9944.15746192854,63.63661999937704,62.99503542731673,64.20774876606363,58.92441873820573,62.159831834509305,2.5694272472655495,192.60152233963774,195.5016288810386,187.73836871332117,192.03870597929526,3.775921999008146,False,True,False,False,False,0,1.0,False,False,False,True,False,0.5845700791221922
3.0,RUS,2022,montreal,0.024940055284576282,0.11930459691403289,0.14322450512805396,-0.0021995582211397514,1.4102457272451618,0.0,-0.6,0.25,0.7272727272727273,Mercedes,1.0,MEDIUM,1,0 days 00:01:19.238000,7,85.74206418244418,2.3590009109361993,1.9076643384345342,0.09983657829273751,0.26568986652175886,1.4721801874134322,0.0,0.6319333819484104,0.5179114464990912,-0.03030303030302858,637671.0198700865,99563401.08557972,4084.074319966654,12446.914637908376,49683.72245540644,0.0,175.9232973611048,0.019517379585319846,3.0007163460540607,32.573760823766364,1668.7945478660288,0.0,99563401.08557972,4084.074319966654,37934.100083820886,False,True,False,False,False,False,True,False,False,True,False,False,23.629078131263043,45.0,0.08894257765845562,45.0,28.40945189076949,9872.115073243,9967.6470929488,9992.710219593824,9939.302780328993,58.42258696351309,59.27671131014756,62.99503542731673,64.20774876606363,62.05950314887938,2.452704522033781,188.0129667172094,192.60152233963774,195.5016288810386,191.79375762923905,3.448604684755584,False,False,True,False,False,0,1.0,False,False,True,False,False,0.6036274876611636
4.0,RUS,2022,bahrain,-0.02720954028964452,-0.017108434975880955,-0.11021044232461875,-0.028047235460703646,2.9206585760226176,0.0,-1.05,-1.05,0.9090909090909091,Mercedes,1.0,SOFT,1,0 days 00:01:39.772000,16,228.87380279988173,2.404322059185996,2.6022304933410942,-0.02870991343458151,-0.11958187649175028,3.0052499648462603,0.0,-0.01028306842118718,0.9750117784942787,-1.0303030303030312,628044.795382082,99416882.2066678,3967.5380705115945,12146.960872572514,49598.83302490996,0.0,316.6826061017109,0.019338975230496526,3.013740505748898,32.278416066602,1668.918787709361,0.0,99416882.2066678,3967.5380705115945,37188.971048936124,False,True,False,False,False,False,True,False,False,True,False,False,28.589042189855423,56.0,0.11226063687116004,56.0,65.61734938556606,9978.146174795182,9872.115073243,9967.6470929488,9940.354243566944,59.210846983519,63.906762709173854,59.27671131014756,62.99503542731673,62.057290111906404,2.451441017531953,194.7667838308701,188.0129667172094,192.60152233963774,191.8747241415737,3.479762445087446,True,False,False,False,False,0,1.0,False,False,False,True,False,0.600394927518979
4.0,RUS,2022,barcelona,-1.0173110566830956,-0.7211543483134998,-0.9552172801253488,-0.6646126331918116,1.286598957582971,0.0,0.2,-0.7,-0.7272727272727273,Mercedes,1.0,SOFT,1,0 days 00:01:28.177000,17,180.1098314135047,1.9660071460231896,2.1703544165029633,-0.7682714891843241,-0.9350584394045238,1.2673862613850653,0.0,-0.9600209910606243,-0.9680002204130691,-0.6060606060606077,572662.6090990752,96655573.88506153,3392.897591711934,10859.566225228147,47731.8563991334,0.0,157.12007529883257,0.018961359761108493,3.1466549577655263,31.841647254513326,1679.1205483346937,0.0,96655573.88506153,3392.897591711934,34757.95405325293,False,True,False,False,False,False,True,False,False,True,False,False,7.505553499465135,13.0,0.028941723005649622,13.0,47.937936618874,9970.801482662655,9978.146174795182,9872.115073243,9926.76810766601,82.71029918956187,62.98839631639779,63.906762709173854,59.27671131014756,61.714581162195365,3.036560399085262,192.8444218766416,194.7667838308701,188.0129667172094,191.34868591411745,4.362704598710833,False,True,False,False,False,0,1.0,False,False,False,True,False,0.5796497368968538
4.0,RUS,2022,montreal,-0.1860095104043491,0.013757250865431355,0.26059934813097196,0.7694947858282292,-0.2988717251971842,0.0,-0.3,-0.05,0.6363636363636364,Mercedes,1.0,MEDIUM,1,0 days 00:01:19.154000,6,140.06876268932675,2.60632996270631,2.9533543225852377,-0.019916570493614595,0.5847937738727254,-0.30082965373435977,0.0,-0.7253200398729498,0.10419192952061908,-0.06060606060606233,628703.2862674599,98971384.18167835,3993.758654904979,12364.7835392559,50975.11999489526,0.0,13.133812300507234,0.019665144189770875,3.0477991514679137,31.949582352399524,1624.5175142819544,0.0,98971384.18167835,3993.758654904979,38281.70031879187,False,True,False,False,False,False,True,False,False,True,False,False,19.139836293274122,38.0,0.07213506140681203,38.0,41.1920708169731,9831.35666554019,9970.801482662655,9978.146174795182,9916.864805454903,74.89180328094898,58.24858446101445,62.98839631639779,63.906762709173854,61.47772418424924,2.7984463997579776,186.43485203484065,192.8444218766416,194.7667838308701,191.64545757727373,4.726583912989089,False,False,True,False,False,0,1.0,False,False,True,False,False,0.600165264407548
5.0,RUS,2022,barcelona,-0.7051541828813039,-0.5139350440153206,-0.8021518374232834,-0.6126387401839022,0.5822852002757127,0.0,0.05,-0.5,-0.5454545454545454,Mercedes,1.0,SOFT,1,0 days 00:01:28.503000,12,220.47038830883196,1.5217779375680882,1.7052174710213808,-0.5501052350667888,-0.8634647480909365,0.5740423219726227,0.0,-0.6445872177020372,-0.8234763763960592,-0.5151515151515169,589000.0237544462,97521954.958085,3557.36334584192,11188.900929294867,48041.53057158173,0.0,93.46047214977746,0.01899451201413467,3.0934142468270913,31.98671004625654,1683.826954597855,0.0,97521954.958085,3557.36334584192,35192.217334759356,False,True,False,False,False,False,True,False,False,True,False,False,9.073771725877465,18.0,0.03485443684716056,18.0,58.19278886082472,9948.436268161864,9831.35666554019,9970.801482662655,9885.037810902633,59.141592389682955,63.19619177533547,58.24858446101445,62.98839631639779,60.36280416412749,2.551001057272597,195.65709882033892,186.43485203484065,192.8444218766416,189.89594640966354,5.022963186145749,False,True,False,False,False,0,1.0,False,False,False,True,False,0.5858724559795379
5.0,RUS,2022,montreal,-0.4377962562871763,0.12141011566734249,0.23157001061682733,0.7612491012841929,0.5360642566222942,0.0,-0.2,0.15,0.7272727272727273,Mercedes,1.0,MEDIUM,1,0 days 00:01:18.867000,9,106.3812998475608,2.407941828620805,1.9745713142139112,0.04609602124616897,0.6887323680335379,0.5684571515639876,0.0,-0.7859833297473104,0.079950434872464,0.15151515151515324,633646.6497041697,98267071.32111254,4085.886261627656,12492.510184765904,50778.09363993089,0.0,92.94766788118478,0.019713274108896173,3.010383274466073,31.921684305555,1619.1356271852528,0.0,98267071.32111254,4085.886261627656,38195.583705335586,False,True,False,False,False,False,True,False,False,True,False,False,18.876793513023692,37.0,0.0705235125019565,37.0,32.4101516258548,9875.320499005842,9948.436268161864,9831.35666554019,9912.24388826708,36.56336562516904,59.64363625603254,63.19619177533547,58.24858446101445,62.253588538482155,2.2891488176439307,187.595888373811,195.65709882033892,186.43485203484065,192.8966306199719,4.591897498486101,False,False,True,False,False,0,1.0,False,False,True,False,False,0.6010659961743924
6.0,RUS,2022,barcelona,-1.034554155872363,-0.5545936966395731,-0.735134377733164,-0.3341133763046817,0.22628683026343485,0.0,0.2,-0.7,-0.5454545454545454,Mercedes,1.0,SOFT,1,0 days 00:01:28.655000,12,124.1883716878163,1.49243600815478,2.1873981464634165,-0.6229824568585884,-0.5581954108759901,0.21999614621757152,0.0,-1.0715984237286045,-0.8615853365120818,-0.5454545454545454,583542.6014039546,96607828.89763427,3524.7864643983667,11167.731669265078,48329.0936573618,0.0,60.95360540755594,0.019135870367402913,3.115860608775316,31.79033463283043,1661.1264597446134,0.0,96607828.89763427,3524.7864643983667,35383.20176169704,False,True,False,False,False,False,True,False,False,True,False,False,8.660254037844387,15.0,0.03330866937632457,15.0,34.13211497006972,9912.974897633532,9875.320499005842,9948.436268161864,9872.407854302082,42.09900103011053,63.92093758407847,59.64363625603254,63.19619177533547,60.97816198463147,2.5521907056562085,195.4369046657657,187.595888373811,195.65709882033892,190.37900805004742,4.387635093757625,False,True,False,False,False,0,1.0,False,False,False,True,False,0.5831408454147818
6.0,RUS,2022,montreal,-0.19972988826084384,0.1622798008253029,0.25795563637040836,0.9329360760625001,0.7948266979965929,0.0,-0.8,-0.25,-0.09090909090909091,Mercedes,1.0,MEDIUM,1,0 days 00:01:19.419000,10,154.30681224930873,2.8899376205404805,2.1353338176030117,0.11126160455091443,0.5886899665861433,0.8392280980112974,0.0,-1.078297765937185,0.24465379942328827,-0.7272727272727273,638526.5847794411,98932939.93450557,4121.137001892477,12559.131913595857,51270.00306553808,0.0,117.80859189782366,0.01966694836503135,3.0007484853669006,31.787253715802198,1616.115404655978,0.0,98932939.93450557,4121.137001892477,38273.85363570042,False,True,False,False,False,False,True,False,False,True,False,False,20.663978319771825,40.0,0.0800929392239218,40.0,44.99901550180601,9828.928166266873,9912.974897633532,9875.320499005842,9896.1356563391,60.56965929457971,59.369912113783414,63.92093758407847,59.64363625603254,62.49564404919715,2.7104568384909817,188.1042311105655,195.4369046657657,187.595888373811,193.0593938130709,4.292463414044098,False,False,True,False,False,0,1.0,False,False,True,False,False,0.6032876200438103
7.0,RUS,2022,bahrain,0.2548522576585567,0.09732854307769982,-0.1588744163326133,-0.3718811557080958,1.1868184432301523,0.0,-1.1,-1.25,-0.2727272727272727,Mercedes,1.0,SOFT,1,0 days 00:01:39.934000,12,218.57666389327858,1.8129558006550286,1.3622342636502358,0.10769258572905106,-0.36491969102725774,1.220500361089585,0.0,0.619481964330707,0.4017051905919644,-1.5757575757575766,638259.3182370447,100210645.98236986,4065.1864212918745,12271.996591369705,49151.13615731214,0.0,152.81523085377145,0.01922536883368783,2.972186815438889,32.56803462209318,1693.844308010649,0.0,100210645.98236986,4065.1864212918745,37046.73900065078,False,False,True,False,False,False,True,False,False,True,False,False,22.368132093076824,44.0,0.08995227383274862,44.0,61.029996512665164,9946.503905116891,9828.928166266873,9912.974897633532,9928.652943290015,92.10594336212118,64.19608244972957,59.369912113783414,63.92093758407847,62.44160300769956,2.669131794165783,195.6370456628816,188.1042311105655,195.4369046657657,192.072190431227,3.782551182710768,True,False,False,False,False,0,1.0,False,False,False,True,False,0.6044492766101255
7.0,RUS,2022,montreal,1.0942441207216216,0.423497591290041,0.48720587590309616,0.4882156855001482,-0.4360850341349664,0.0,-0.65,0.0,-0.09090909090909091,Mercedes,1.0,MEDIUM,1,0 days 00:01:18.530000,9,156.96076060863697,2.790909720204715,1.813281179739725,0.5053511119534891,0.19530948149161645,-0.4438756155292448,0.0,0.4937580338856301,0.1703606051163645,-0.48484848484848314,668038.0402509099,102591491.32899156,4350.017895647477,13017.86548272865,51364.87576408878,0.0,0.0,0.019484789167228688,2.9479045221853606,32.510216259318945,1668.3273603359135,0.0,102591491.32899156,4350.017895647477,38957.270013987865,False,False,True,False,False,False,True,False,False,True,False,False,19.857828011475306,37.0,0.07618092587522496,37.0,45.355694880014184,10010.526758486281,9946.503905116891,9828.928166266873,10028.592152032828,92.45428714670564,63.7588144595857,64.19608244972957,59.369912113783414,64.63652078903125,1.1622950785455526,192.4752945202339,195.6370456628816,188.1042311105655,195.16276708916953,2.484519735759519,False,False,True,False,False,0,1.0,False,False,True,False,False,0.6162047611647037
8.0,RUS,2022,barcelona,-0.9685658043013282,-0.5033273024881766,-0.7565443853261031,-0.3684270383597998,0.6830537811542694,0.0,0.1,-0.45,-0.6363636363636364,Mercedes,1.0,SOFT,1,0 days 00:01:28.892000,9,139.70169662129965,2.0091304352278554,1.5149847836769128,-0.5702709055492213,-0.6328730553165315,0.676829019240912,0.0,-1.0561049904844304,-0.9205155586503517,-0.48484848484848314,587489.9143115001,96790610.02952994,3565.8872210065965,11222.955892538039,48311.499837932286,0.0,102.89786676037487,0.019101290055667793,3.0954735387417522,31.797459807335862,1664.5068479646793,0.0,96790610.02952994,3565.8872210065965,35322.13195747092,False,True,False,False,False,False,True,False,False,True,False,False,8.020806277010642,16.0,0.0307703565614219,16.0,37.811654529303766,10128.745792495316,10010.526758486281,9946.503905116891,9992.49814822469,146.0986209205055,65.95466545777848,63.7588144595857,64.19608244972957,63.14284337417979,3.1650852924797914,197.3759610843931,192.4752945202339,195.6370456628816,192.59769563937462,4.71825578566937,False,True,False,False,False,0,1.0,False,False,False,True,False,0.5846170364042597
9.0,RUS,2022,suzuka,-0.21105301296076195,-0.6770249401527991,-0.20631837630206035,-0.5807501012070927,1.60800980535566,0.0,0.65,0.95,-2.5454545454545454,Mercedes,3.0,INTERMEDIATE,1,0 days 00:01:48.586000,13,256.90397555745113,2.75303012700547,2.7370298558541504,-0.6404917390320386,-0.16914580134161455,1.6485355275111468,0.0,0.9585589741922873,0.19570993428258068,0.06060606060606233,582231.4160222253,98901218.37151526,3427.596013325553,11247.526936369468,48439.52224919379,0.0,192.1154212489273,0.01931602410523053,3.2263539302933846,32.723970548493,1693.9655995586058,0.0,98901218.37151526,3427.596013325553,36908.33508165279,False,True,False,False,False,False,True,False,False,True,False,False,20.132891827388665,40.0,0.07549834435270748,-16.0,70.63173184192485,9838.221893692475,10128.745792495316,10010.526758486281,9970.625618259428,146.95929974513894,59.71505020517522,65.95466545777848,63.7588144595857,61.40513008468053,3.9831600413500303,187.9418313134969,197.3759610843931,192.4752945202339,192.47773788227244,4.727489412005722,False,False,False,False,True,0,3.0,False,True,False,False,False,0.5851425254351009
